ORIG_FID,CIES_NM_TL,P_R23_2020,STUDY_AREA_SCALE_FACTOR,NO_RUNS,NEED_CENTROID_CHECK,NEED_MAP_CHECK,DONE
1510,Báishuǐ Xiàn,65351.14762,20,0,,,
1511,Lóngchāng Shì,202903.2492,20,0,,,
1512,Nánxī Qū,97361.61238,20,0,,,
1513,Zhě Hǎi Zhèn,48273.21603,20,0,,,
1514,Yánliáng Qū,147609.9315,20,0,,,
1515,Hóngtǎ Qū,623517.882,20,0,,,
1516,Chénggòng Qū,150714.1591,20,0,,,
1517,Gǔjiāoshì,166970.7786,20,0,,,
1518,Cháng Níngxiàn,69729.16876,20,0,,,
1519,Dōngdà Jiēdào,79920.3763,20,0,,,
1520,Yíngshānxiàn,135303.0055,20,0,,,
1521,Púchéngxiàn,100578.6547,20,0,,,
1522,Xīnzhōushì,246806.2485,20,0,,,
1523,Tōngjiāngxiàn,102866.3358,20,0,,,
1524,Běi Tián Jiēdào,69283.01673,20,0,,,
1525,Dàzú Qū,125660.6077,20,0,,,
1526,Lúxiàn,89806.56711,20,0,,,
1527,Xuānhuàqū,345839.821,20,0,,,
1528,Líntóngqū,149107.4876,20,0,,,
1529,Taihe 镇,46864.63276,20,0,,,
1530,Róngchāng Qū,174190.7963,20,0,,,
1531,Píngchāngxiàn,150173.1159,20,0,,,
1532,Lóng Jiē Jiēdào,45472.45687,20,0,,,
1533,Lóng Shuǐzhèn,95401.62491,20,0,,,
1534,Jiāngchuān Qū,105841.8892,20,0,,,
1535,Fényángshì,140507.4787,20,0,,,
1536,Chéngchéngxiàn,106113.3983,20,0,,,
1537,Wǔshèngxiàn,90886.67206,20,0,,,
1538,Yuèchíxiàn,143808.3607,20,0,,,
1539,Shípíng Xiàn,82974.97124,20,0,,,
1540,Guǎnglíngxiàn,57473.1738,20,0,,,
1541,Yíngzéqū,3968931.952,20,0,,,
1542,Wèinánshì,305651.5321,20,0,,,
1543,Tōnghǎi Xiàn,134868.3871,20,0,,,
1544,Jiāochéngxiàn,110898.6111,20,0,,,
1545,Lóngmǎtán Qū,479882.2432,20,0,,,
1546,Wénshuǐxiàn,181823.195,20,0,,,
1547,Xiàoyìshì,197350.9732,20,0,,,
1548,Yíliángxiàn,128270.9832,20,0,,,
1549,Nàxī Qū,126009.6312,20,0,,,
1550,Tóngliáng Qū,138617.4808,20,0,,,
1551,Dōngshēng Jiēdào,61225.29864,20,0,,,
1552,Zhā Lài Tè Qí,72102.47779,20,0,,,
1554,Fùlāěrjī Qū,193082.9926,20,0,,,
1555,Bālínyòuqí,62902.02149,20,0,,,
1556,Wūlánhàotè Shì,216569.5886,20,0,,,
1557,Wēiníngxiàn,95935.61258,20,0,,,
1558,Lántiánxiàn,102260.0114,20,0,,,
1559,Qīngxú Xiàn,114699.734,20,0,,,
1560,Héchuānqū,324011.9214,20,0,,,
1561,Guǎngān Qū,408444.1523,20,0,,,
1562,Lóng Shāqū,910766.1015,20,0,,,
1563,Xiāngníngxiàn,59333.7927,20,0,,,
1564,Hánchéngshì,195074.9911,20,0,,,
1565,Yùxiàn,92354.54197,20,0,,,
1566,Yǒngchuānqū,591681.9412,20,0,,,
1567,Xìngwénxiàn,48826.87352,20,0,,,
1568,Língqiū Xiàn,89128.59139,20,0,,,
1569,Dàlìxiàn,99482.22733,20,0,,,
1570,Jièxiūshì,170484.8948,20,0,,,
1571,Shí Línxiàn,82276.66781,20,0,,,
1572,Qúxiàn,157556.2636,20,0,,,
1573,Huázhōu Qū,91049.5671,20,0,,,
1574,Wēixìn Xiàn,116268.8239,20,0,,,
1575,Xuānwēishì,293868.254,20,0,,,
1576,Píngyáoxiàn,171243.3583,20,0,,,
1577,Héjīnshì,89136.03941,20,0,,,
1578,Qíxiàn,80069.74256,20,0,,,
1579,Qǔjìngshì,624129.5445,20,0,,,
1580,Jiànshuǐxiàn,152482.2479,20,0,,,
1581,Huáyíngshì,64462.47454,20,0,,,
1582,Zhènxióngxiàn,123046.2285,20,0,,,
1583,Bì Shānqū,197760.6019,20,0,,,
1584,Hèzhāng Xiàn,79212.25397,20,0,,,
1585,Jìnzhōngshì,469342.2529,20,0,,,
1586,Běibèiqū,533739.6615,20,0,,,
1587,Chénjiāqiáo Jiēdào,141123.0386,20,0,,,
1588,Wànyuánshì,78059.19015,20,0,,,
1589,Ao 杠 Kaidou,52463.78207,20,0,,,
1590,Huáilái Xiàn,104302.9144,20,0,,,
1591,Huòzhōu Shì,132791.5371,20,0,,,
1592,Héjiāngxiàn,121283.22,20,0,,,
1593,Pō Jī Zhèn,53017.95308,20,0,,,
1594,Xùyǒngxiàn,99423.1701,20,0,,,
1595,Lùliáng Xiàn,89143.81064,20,0,,,
1596,"Dázhōushì , Tōngchuān Qū",635396.5064,20,0,,,
1597,Chìshuǐshì,85925.86579,20,0,,,
1598,Dàwān Zhèn,60235.24414,20,0,,,
1599,Tàigǔ Xiàn,74050.76683,20,0,,,
1600,Tūquán Xiàn,47964.40554,20,0,,,
1601,Shuǐtǔ Zhèn,87537.67031,20,0,,,
1602,Zhōngliáng Zhèn,88680.39584,20,0,,,
1603,Sān Chàhé,93550.32937,20,0,,,
1604,Jìshānxiàn,76328.96473,20,0,,,
1605,Dǐng Shān Jiēdào,517672.0498,20,0,,,
1606,Mílè Shì,119072.7018,20,0,,,
1607,Huáyīnshì,83349.21336,20,0,,,
1608,Dàzhúxiàn,160693.9104,20,0,,,
1609,Línshuǐxiàn,156791.4548,20,0,,,
1610,Báishìyì Zhèn,137338.3834,20,0,,,
1611,Yúzhōngqū,7034539.141,20,0,,,
1612,Liúcūnzhèn,71756.8945,20,0,,,
1613,Báishāzhèn,151001.6884,20,0,,,
1614,Yī Ānxiàn,55764.02323,20,0,,,
1615,Shòuyángxiàn,71908.28354,20,0,,,
1616,Xīn Cūn Xiāng,60473.18648,20,0,,,
1617,Línfénshì,824989.1616,20,0,,,
1618,Yǒngjìshì,164581.6508,20,0,,,
1619,Xuānhànxiàn,122673.7908,20,0,,,
1620,Hóngtóngxiàn,134951.9463,20,0,,,
1621,Hisashi Guchi 镇,75477.5463,20,0,,,
1622,Fēngníngxiàn,61771.51433,20,0,,,
1623,Yúxiàn,91974.33982,20,0,,,
1624,Wāng Jiā Zhài Zhèn,89075.93078,20,0,,,
1625,Láiyuán Xiàn,84795.61172,20,0,,,
1626,Fùyuánxiàn,94275.92788,20,0,,,
1627,Kāiyuǎnshì,171368.5323,20,0,,,
1628,Línyīxiàn,89428.80162,20,0,,,
1629,Xīnjiàngxiàn,102709.3627,20,0,,,
1630,Liùpánshuǐshì,699244.2518,20,0,,,
1631,Rou Shiro Kaidou,639657.5716,20,0,,,
1632,Gèjiùshì,203161.6363,20,0,,,
1633,Yánqìng Qū,133987.8847,20,0,,,
1634,Lúxīxiàn,89843.94463,20,0,,,
1635,Qīxīng Guān Qū,394090.0367,20,0,,,
1636,Hóumǎshì,147038.9946,20,0,,,
1637,Tàiláixiàn,72463.956,20,0,,,
1638,Zhālǔtè Qí,57751.04382,20,0,,,
1639,Nán Bà Zhèn,87552.19223,20,0,,,
1640,Kèshān Xiàn,57182.60261,20,0,,,
1641,Wéichǎng Xiàn,78231.71841,20,0,,,
1642,Gǔlìnxiàn,94083.7683,20,0,,,
1643,Pán Zhōu Shì,85659.62815,20,0,,,
1644,Shāngluòshì,136212.8638,20,0,,,
1645,Kāijiāngxiàn,97972.18896,20,0,,,
1646,Yángquánshì,456335.3543,20,0,,,
1647,Luònánxiàn,76231.04771,20,0,,,
1648,Diànjiāngxiàn,169460.7265,20,0,,,
1649,Wénxǐxiàn,107776.9885,20,0,,,
1650,Yánhúqū,577088.2404,20,0,,,
1651,Qǔwòxiàn,56119.61056,20,0,,,
1652,Ruìchéngxiàn,87682.34989,20,0,,,
1653,Wēngniútè Qí,74503.65104,20,0,,,
1654,Chángshòuqū,184605.1556,20,0,,,
1655,Wénlán Jiēdào,144004.5911,20,0,,,
1656,Shuāng Lóngzhèn,87029.13866,20,0,,,
1657,Běiānshì,114686.1547,20,0,,,
1658,Yìchéngxiàn,80959.95824,20,0,,,
1659,Qíjiāng Qū,191658.4069,20,0,,,
1660,Xíshuǐxiàn,86572.34454,20,0,,,
1661,Yáng Cháng Zhèn,51668.88352,20,0,,,
1662,Píng Dìngxiàn,133175.1735,20,0,,,
1663,Shānyángxiàn,71256.67403,20,0,,,
1664,"Xiangtang, Xiǎng Táng",45682.50098,20,0,,,
1665,Xiàxiàn,67298.66242,20,0,,,
1666,Xúnyáng Shì,65698.68745,20,0,,,
1667,Liángpíng Qū,110509.7048,20,0,,,
1668,Nánkǒu Zhèn,69212.20459,20,0,,,
1669,Jīnpíng Xiàn,70532.80953,20,0,,,
1670,Yúshè Xiàn,58712.07096,20,0,,,
1671,Qìnxiàn,53991.43931,20,0,,,
1672,Luópíngxiàn,105265.1651,20,0,,,
1673,Dàfāngxiàn,92202.81979,20,0,,,
1674,Nàyōngxiàn,78433.12422,20,0,,,
1675,Píngshānxiàn,106566.5021,20,0,,,
1676,Chāngpíngqū,383786.7112,20,0,,,
1677,Lìn Shìzhèn,128242.7213,20,0,,,
1678,Dàxīngqū,17409961.42,20,0,,,
1679,Báichéngshì,297787.488,20,0,,,
1680,Jǐngxíngkuàngqū,74220.25754,20,0,,,
1681,"Zitong, Zǐtóng",205191.4836,20,0,,,
1682,Língbǎoshì,181359.6356,20,0,,,
1683,Zhènlàixiàn,86352.84091,20,0,,,
1684,Sūjiātuó Zhèn,86438.23074,20,0,,,
1685,N/A,41155.23745,20,0,,,
1686,Shǎnzhōu Qū,68604.15568,20,0,,,
1687,Líng Shòuxiàn,60149.96569,20,0,,,
1688,Xīyáng Xiàn,97813.125,20,0,,,
1689,Pínglùxiàn,75582.14802,20,0,,,
1690,Qǔyáng Xiàn,81202.86447,20,0,,,
1691,Xíngtángxiàn,80292.66479,20,0,,,
1692,Sānménxiáshì,274611.125,20,0,,,
1693,Kāi Zhōu Qū,116784.9412,20,0,,,
1694,Wànshèng Jiēdào,102556.3207,20,0,,,
1695,Dānfèngxiàn,65536.85385,20,0,,,
1696,Yìxiàn,73073.80446,20,0,,,
1697,Yuánqǔxiàn,78156.94838,20,0,,,
1698,Tángxiàn,104026.2616,20,0,,,
1699,Nánchuān Qū,248927.9269,20,0,,,
1700,Chángānqū,3344383.251,20,0,,,
1701,Huáiróuqū,289453.2446,20,0,,,
1702,Chìfēngshì,585919.605,20,0,,,
1703,Lónghuàxiàn,60092.43529,20,0,,,
1704,Táonánshì,129113.3752,20,0,,,
1705,Liùzhī Tèqū,137035.0251,20,0,,,
1706,Xīnlèshì,128122.774,20,0,,,
1707,Láishuǐxiàn,56740.86477,20,0,,,
1708,Wànzhōuqū,412959.7997,20,0,,,
1709,Bàiquánxiàn,67564.2817,20,0,,,
1710,Mǎn Chéngqū,131487.0288,20,0,,,
1711,Fēngdūxiàn,126177.4128,20,0,,,
1712,Xìngyìshì,218600.3752,20,0,,,
1713,Rénhuáishì,116449.7183,20,0,,,
1714,Zhōngxiàn,144519.2097,20,0,,,
1715,Mìyún Qū,261412.3364,20,0,,,
1716,Shùnyìqū,481776.3492,20,0,,,
1717,Jīnshāxiàn,95881.19574,20,0,,,
1718,Zhījīnxiàn,112151.8948,20,0,,,
1719,Dìngzhōushì,262585.0204,20,0,,,
1720,Qián Xīshì,140389.3915,20,0,,,
1721,Xiāngyuánxiàn,89186.98004,20,0,,,
1722,Zhuōzhōushì,212793.5918,20,0,,,
1723,Jiāngkǒuzhèn,58929.47458,20,0,,,
1724,"Minqiang, Mínqiáng",42346.76325,20,0,,,
1725,Rànghúlù Qū,333620.8051,20,0,,,
1726,Gāobēidiàn Shì,266994.2374,20,0,,,
1727,Chánglǐng Zhèn,143979.7239,20,0,,,
1728,Xìngrén Shì,77065.47366,20,0,,,
1729,Bǎodìngshì,1048567.116,20,0,,,
1730,Tóngzǐxiàn,128125.6229,20,0,,,
1731,Chéngfēng Jiēdào,81142.85575,20,0,,,
1732,Xú Shuǐqū,181478.4118,20,0,,,
1733,Yúnyángxiàn,150403.3175,20,0,,,
1734,Pǔ Dìngxiàn,58762.85459,20,0,,,
1735,Nánxī Zhèn,57362.3745,20,0,,,
1736,Wénshān Shì,203326.9098,20,0,,,
1737,N/A,51850.22087,20,0,,,
1738,Shuāngluán Qū,75906.38293,20,0,,,
1739,Zhǎngzǐxiàn,82336.9022,20,0,,,
1740,Mǎchǎng Zhèn,57375.58568,20,0,,,
1741,Shízhùxiàn,110213.3077,20,0,,,
1742,Miǎnchíxiàn,75348.93509,20,0,,,
1743,Zànhuángxiàn,56336.68784,20,0,,,
1744,Yángchéngxiàn,114993.0531,20,0,,,
1745,Yuánshìxiàn,64290.65816,20,0,,,
1746,Míngshuǐxiàn,77704.14867,20,0,,,
1747,Dàqìngshì,425932.5279,20,0,,,
1748,Bābǎi Shǎng Jiēdào,65852.78195,20,0,,,
1749,Lù Chéngqū,111340.7642,20,0,,,
1750,Chángzhìshì,600167.3155,20,0,,,
1751,Wǔlóng Qū,63837.87482,20,0,,,
1752,Zhèn Níngxiàn,59488.00433,20,0,,,
1753,Wújíxiàn,96373.69535,20,0,,,
1754,Yānjiāo Zhèn,298227.6184,20,0,,,
1755,Líchéngxiàn,54831.9297,20,0,,,
1756,Yìmǎshì,101315.3478,20,0,,,
1757,Ānshùnshì,480125.1978,20,0,,,
1758,Chéngdéshì,414338.076,20,0,,,
1759,Gǎo Chéngqū,147361.3179,20,0,,,
1760,Shāngnánxiàn,49486.48488,20,0,,,
1761,Yúnxīxiàn,71216.63448,20,0,,,
1762,Gùānxiàn,129601.1059,20,0,,,
1763,Shàngdǎng Qū,65454.35394,20,0,,,
1764,Yuán Bǎoshānqū,101555.9471,20,0,,,
1765,Pínggǔqū,248811.1201,20,0,,,
1766,Báigōu Zhèn,140178.3501,20,0,,,
1767,Ānguó Shì,71068.88948,20,0,,,
1768,Luòníngxiàn,81860.75602,20,0,,,
1769,Gāoyìxiàn,93944.98094,20,0,,,
1770,Dàozhēnxiàn,71568.78691,20,0,,,
1771,Bǎo Fēngzhèn,52723.45355,20,0,,,
1772,Zūnyìshì,1016480.061,20,0,,,
1773,Gāopíngshì,268657.573,20,0,,,
1774,Jìnzhōushì,132397.2022,20,0,,,
1775,Zhàoxiàn,128358.0585,20,0,,,
1776,Húguānxiàn,87890.43539,20,0,,,
1777,Bō Zhōu Qū,132706.023,20,0,,,
1778,Sānhéshì,195756.1274,20,0,,,
1779,Mǎguānxiàn,67555.16945,20,0,,,
1780,Shèxiàn,97377.04562,20,0,,,
1781,Zhēn Fēngxiàn,51618.32566,20,0,,,
1782,Líxiàn,81377.08459,20,0,,,
1783,Wò Lǐ Tún Jiēdào,91973.0603,20,0,,,
1784,Gāoyángxiàn,64583.30983,20,0,,,
1785,Píng Bàqū,58839.20949,20,0,,,
1786,Lángfángshì,494010.0268,20,0,,,
1787,Xióngxiàn,78273.61861,20,0,,,
1788,Suíyángxiàn,60557.23466,20,0,,,
1789,Jìnchéngshì,727209.4953,20,0,,,
1790,Xīnānxiàn,98323.14046,20,0,,,
1791,Yǒngqīngxiàn,59310.04869,20,0,,,
1792,Xiānghéxiàn,106795.7302,20,0,,,
1793,Xiūwénxiàn,65597.32738,20,0,,,
1794,Qīngzhènshì,124658.8746,20,0,,,
1795,Zhúshānxiàn,63365.01959,20,0,,,
1796,Péngshuǐxiàn,95934.97828,20,0,,,
1797,Jǐyuánshì,374012.2361,20,0,,,
1798,Chéngxiāngzhèn,77170.34758,20,0,,,
1799,Níngjìnxiàn,130958.7582,20,0,,,
1800,Āndáshì,218000.0464,20,0,,,
1801,Bàzhōushì,117654.4915,20,0,,,
1802,Chéngdé Xiàn,108133.1324,20,0,,,
1803,Jìzhōu Qū,186164.8976,20,0,,,
1804,Ānpíngxiàn,84859.92331,20,0,,,
1805,Xīn Jíshì,215364.6668,20,0,,,
1806,Yúnyán Qū,2730029.759,20,0,,,
1807,Hǎilún Shì,138432.8034,20,0,,,
1808,Yíyángxiàn,128646.9758,20,0,,,
1809,Na Man Hata,60989.12663,20,0,,,
1810,Xíngtáishì,771823.134,20,0,,,
1811,Jiàn Xīqū,1776319.042,20,0,,,
1812,Shíyànshì,802301.6704,20,0,,,
1813,Lìchuānshì,102596.3288,20,0,,,
1814,Yúnyáng Qū,134994.6907,20,0,,,
1815,Rènqiūshì,281994.5173,20,0,,,
1816,Mèngjīn Qū,73048.57538,20,0,,,
1817,Luánchuānxiàn,97733.20699,20,0,,,
1818,Wǔānshì,200510.1176,20,0,,,
1819,Lóngyáoxiàn,65869.86835,20,0,,,
1820,Nánlíng Chéng Cūn,128299.6129,20,0,,,
1821,Bǎotǎ Píng,72798.50819,20,0,,,
1822,Kāiyángxiàn,77845.69899,20,0,,,
1823,Níngchéngxiàn,87625.97053,20,0,,,
1824,Bǎodǐqū,294026.3956,20,0,,,
1825,Dàānshì,130322.7611,20,0,,,
1826,Huāxī Qū,134329.6501,20,0,,,
1827,Píngquán Shì,101377.7358,20,0,,,
1828,Bóài Xiàn,286462.5379,20,0,,,
1829,Méitánxiàn,77502.48371,20,0,,,
1830,Dōngān Zhuāng Xiāng,74314.03235,20,0,,,
1831,Shāhéshì,372269.6681,20,0,,,
1832,Máojiàn Qū,101663.3523,20,0,,,
1833,"Xiaoyunpo, Xiǎoyún Pō",93408.01313,20,0,,,
1834,Ao 冈 县,68749.85832,20,0,,,
1835,Qìnyángshì,112532.805,20,0,,,
1836,Sōngxiàn,97880.09239,20,0,,,
1837,Shèngfāng Zhèn,131681.9972,20,0,,,
1838,Mèngzhōu Shì,131562.1329,20,0,,,
1839,Zuǒgèzhuāngzhèn,56788.55348,20,0,,,
1840,Línzhōushì,152524.8655,20,0,,,
1841,Xīxiáxiàn,112387.5699,20,0,,,
1842,Wǔqīngqū,236109.0973,20,0,,,
1843,Héjiānshì,212613.8539,20,0,,,
1844,Fēngfēngkuàngqū,253602.7377,20,0,,,
1845,Fènggāng Xiàn,58600.11961,20,0,,,
1846,Zūnhuàshì,165736.9328,20,0,,,
1847,Yīchuānxiàn,165570.8295,20,0,,,
1848,Yǎnshī Qū,265128.0033,20,0,,,
1849,Qiánjiāngqū,95810.33558,20,0,,,
1850,Shānyáng Qū,752953.7613,20,0,,,
1851,Suílíngxiàn,117360.3956,20,0,,,
1852,Cóngtái Qū,1703347.324,20,0,,,
1853,Wūshānxiàn,86587.65547,20,0,,,
1854,Wàngkuí Xiàn,89433.6104,20,0,,,
1855,Yùtiánxiàn,139467.3757,20,0,,,
1856,"Shuāngkǒu Sāncūn , Shuāngkǒu Èrcūn",147681.0341,20,0,,,
1857,Xīchuānxiàn,134535.2179,20,0,,,
1858,Tiānjīnshì,7222988.972,20,0,,,
1859,Běiguān Qū,1617114.429,20,0,,,
1860,Kai Kaku 镇,219366.0589,20,0,,,
1861,Mǎtóu Zhèn,129521.9076,20,0,,,
1862,Tōngliáoshì,526587.8777,20,0,,,
1863,Ēnshīshì,462433.712,20,0,,,
1864,Dà Hóng Qiáoxiāng,139896.4311,20,0,,,
1865,Fángxiàn,71298.07432,20,0,,,
1866,Déjiāngxiàn,63561.11409,20,0,,,
1867,Wēnxiàn,100400.0629,20,0,,,
1868,Táo Chéngqū,564350.6328,20,0,,,
1869,Cíxiàn,207595.1067,20,0,,,
1870,Jìng Hǎiqū,208924.123,20,0,,,
1871,Jīzé Xiàn,65555.79208,20,0,,,
1872,Jiànshǐxiàn,53632.73018,20,0,,,
1873,Gǒngyìshì,292801.6952,20,0,,,
1874,Língyuánshì,171387.1689,20,0,,,
1875,Rǔyángxiàn,67242.49167,20,0,,,
1876,Yōng Yáng Jiēdào,74185.64174,20,0,,,
1877,Jiànpíngxiàn,104697.1446,20,0,,,
1878,Jìzhōu Qū,90179.93707,20,0,,,
1879,Xiánfēngxiàn,67125.46207,20,0,,,
1880,Fù Níngxiàn,61636.88628,20,0,,,
1881,Wǔzhì Xiàn,132953.1246,20,0,,,
1882,Qiānxīxiàn,78639.77381,20,0,,,
1883,Hè Shānqū,94505.35737,20,0,,,
1884,Zhào Zhōuxiàn,92682.75783,20,0,,,
1885,Qǔzhōuxiàn,65691.4869,20,0,,,
1886,Huīxiànshì,192013.0823,20,0,,,
1887,Lín Zhāngxiàn,98265.94796,20,0,,,
1888,Shān Chéngqū,187989.0187,20,0,,,
1889,Huòjiā Xiàn,81224.57082,20,0,,,
1890,Chéng Ānxiàn,58525.73899,20,0,,,
1891,Mǐ Hé Zhèn,93779.04269,20,0,,,
1892,Yǒuyáng Xiàn,65773.64693,20,0,,,
1893,Dàqiūzhuāng Zhèn,69035.02573,20,0,,,
1894,Nèixiāngxiàn,75451.58025,20,0,,,
1895,Zǎoqiángxiàn,68887.64321,20,0,,,
1896,Xíngyángshì,406781.8555,20,0,,,
1897,Fēngrùnqū,461877.7565,20,0,,,
1898,Dēngfēngshì,241449.0147,20,0,,,
1899,Ao 县,91440.21426,20,0,,,
1900,Bādōngxiàn,46976.86235,20,0,,,
1901,Sīnánxiàn,52967.00502,20,0,,,
1902,Dānjiāngkǒushì,152677.7247,20,0,,,
1903,Fúquánshì,47528.95128,20,0,,,
1904,Zhàodōngshì,412656.3308,20,0,,,
1905,Tāngyīnxiàn,106858.795,20,0,,,
1906,Fèngquán Qū,117209.9083,20,0,,,
1907,Rǔzhōushì,195874.3747,20,0,,,
1908,Lánxīxiàn,75783.97083,20,0,,,
1909,Xīnxiāngshì,869443.8371,20,0,,,
1910,Lù Běiqū,2225060.254,20,0,,,
1911,Hèbìshì,243602.9772,20,0,,,
1912,Jīnnánqū,284705.0277,20,0,,,
1913,Níngjiāng Qū,480256.9752,20,0,,,
1914,Xīnxiāng Xiàn,71315.66962,20,0,,,
1915,Kā Zuǒ Xiàn,84782.60893,20,0,,,
1916,Láifèngxiàn,69052.07566,20,0,,,
1917,Sidaoqiao,58798.76454,20,0,,,
1918,Nínghé Qū,119029.7221,20,0,,,
1919,Lóngshānxiàn,109172.7332,20,0,,,
1920,Suíhuàshì,291831.047,20,0,,,
1921,Zhāogē Jiēdào,68755.02384,20,0,,,
1922,Bótóushì,284227.2166,20,0,,,
1923,Yùnhé Qū,616579.7414,20,0,,,
1924,Wèixiàn,143818.2343,20,0,,,
1925,Èr Qīqū,4798040.914,20,0,,,
1926,Chēng Tóu Gū,509910.2565,20,0,,,
1927,Bīnhǎixīnqū,1060335.926,20,0,,,
1928,Nánzhàoxiàn,75830.22277,20,0,,,
1929,Wèihuī Shì,107696.351,20,0,,,
1930,Xīnmìshì,293183.0591,20,0,,,
1931,Píng Mò Zhèn,57753.29616,20,0,,,
1932,Dūyúnshì,195596.2178,20,0,,,
1933,Hàngūqū,204858.2443,20,0,,,
1934,Shuāngtǎ Qū,469518.8768,20,0,,,
1935,"Shang-Ku-Lin,Shanggulin, Shàng Gǔlín",444998.7264,20,0,,,
1936,Qīnghéxiàn,131950.0679,20,0,,,
1937,Jǐngxiàn,51505.80751,20,0,,,
1938,Gùchéngxiàn,87896.98092,20,0,,,
1939,Běipiào Shì,119697.2572,20,0,,,
1940,Zhàogèzhuāng Jiēdào,68059.54238,20,0,,,
1941,Gǔchéngxiàn,146974.9256,20,0,,,
1942,Qiānānshì,193122.2023,20,0,,,
1943,Lǎohékǒushì,142482.3889,20,0,,,
1944,Shílóngqū,61009.07006,20,0,,,
1945,Qìng Ānxiàn,101206.4229,20,0,,,
1946,Zhènpíngxiàn,164802.7537,20,0,,,
1947,"Xiaozhai, Xiǎo Zhài",65202.0313,20,0,,,
1948,Guǎntáoxiàn,78285.60878,20,0,,,
1949,Dà Wěi Zhèn,114980.1234,20,0,,,
1950,Yuányáng Xiàn,105035.5647,20,0,,,
1951,Xiùshān Xiàn,96883.84485,20,0,,,
1952,"Gaoshaling,Gaoshalingcun, Gāo Shālǐng",129018.3303,20,0,,,
1953,Xùnxiàn,107928.8643,20,0,,,
1954,Lǔshānxiàn,108708.7657,20,0,,,
1955,Dèngzhōushì,477974.5117,20,0,,,
1956,Nángǎng Gōngyèqū,207385.8723,20,0,,,
1957,Dézhōushì,515755.3374,20,0,,,
1958,Dàmíng Xiàn,69134.79193,20,0,,,
1959,Línqīngshì,264563.4432,20,0,,,
1960,Huáxiàn,185350.7115,20,0,,,
1961,Kǎilǐshì,346930.8708,20,0,,,
1962,"Anjiayaotun, Ānjiā Yáo Tún",81879.53932,20,0,,,
1963,Jiànchāng Xiàn,82444.30863,20,0,,,
1964,Lóng Húzhèn,105821.7474,20,0,,,
1965,Dúshānxiàn,55268.3069,20,0,,,
1966,Nèihuángxiàn,100883.9214,20,0,,,
1967,Xīnglóng Zhèn,53677.74718,20,0,,,
1968,Yánjīnxiàn,68506.49443,20,0,,,
1969,Luán Zhōu Shì,83918.47534,20,0,,,
1970,Wòlóngqū,818347.9015,20,0,,,
1971,Jiáxiàn,107183.6624,20,0,,,
1972,Guànxiàn,93430.69677,20,0,,,
1973,Yǔzhōushì,308035.4121,20,0,,,
1974,"Yòujiāng Qū , Bǎisèshì",123134.7158,20,0,,,
1975,Tiělì Shì,79634.22465,20,0,,,
1976,"Dafangezhuang, Dà Fán Gèzhuāng",63510.88813,20,0,,,
1977,Huánghuáshì,96343.86038,20,0,,,
1978,Xiàjīn Xiàn,139518.4113,20,0,,,
1979,Xiāo Xiāng Jiēdào,168678.8872,20,0,,,
1980,Xīnzhèngshì,300391.8251,20,0,,,
1981,Zhōngmù Xiàn,146248.1053,20,0,,,
1982,Hūlánqū,180913.9354,20,0,,,
1983,Wèi Dōngqū,784617.6143,20,0,,,
1984,Luánnánxiàn,92403.45663,20,0,,,
1985,Púyángshì,752247.8704,20,0,,,
1986,"Jiulimiao, Jiǔlǐ Miào",66142.58461,20,0,,,
1987,Huāyuánxiàn,78045.28458,20,0,,,
1988,Níngjīnxiàn,83218.10354,20,0,,,
1989,Jìng Xīshì,77165.86375,20,0,,,
1990,Líng Chéngqū,142531.7842,20,0,,,
1991,Fēngqiūxiàn,110164.9718,20,0,,,
1992,Chánggěshì,354946.9102,20,0,,,
1993,Xīnyěxiàn,79477.26312,20,0,,,
1994,Shuāngliáoshì,88828.28708,20,0,,,
1995,Fùxīn Ménggǔzú Zìzhìxiàn,672304.4775,20,0,,,
1996,Fāngchéngxiàn,92737.00767,20,0,,,
1997,Bǎojìngxiàn,54169.50176,20,0,,,
1998,Yǒngshùnxiàn,78726.20884,20,0,,,
1999,Píngyuán Xiàn,95314.11741,20,0,,,
2000,"Kāifēngshì , Gǔlóuqū",1061107.584,20,0,,,
2001,Nángǎngqū,4452017.887,20,0,,,
2002,Xiāngchéngqū,1055594.193,20,0,,,
2003,Nánzhāngxiàn,124644.2602,20,0,,,
2004,Chángyuán Shì,153136.8623,20,0,,,
2005,Sāngzhíxiàn,73265.3186,20,0,,,
2006,Gāo Tángxiàn,113223.3227,20,0,,,
2007,Shēnxiàn,120955.2529,20,0,,,
2008,Yèxiàn,90145.95405,20,0,,,
2009,Shèqí Xiàn,84797.35166,20,0,,,
2010,Chānglíxiàn,132186.5039,20,0,,,
2011,Wèi Zhuāng Jiēdào,66835.94239,20,0,,,
2012,Tóngrénshì,237316.7185,20,0,,,
2013,Wèidū Qū,975713.3907,20,0,,,
2014,Liáochéngshì,527755.7873,20,0,,,
2015,Yìxiàn,82381.86865,20,0,,,
2016,Làotíngxiàn,100240.1747,20,0,,,
2017,Lèlíng Shì,148069.1923,20,0,,,
2018,Xī Língqū,1343035.87,20,0,,,
2019,Wèishìxiàn,111261.5211,20,0,,,
2020,Shuāng Chéngqū,185856.4706,20,0,,,
2021,Hǎigǎngqū,767475.0168,20,0,,,
2022,Tánghéxiàn,246438.802,20,0,,,
2023,Yánggǔxiàn,176666.1873,20,0,,,
