ORIG_FID,CIES_NM_TL,P_R23_2020,STUDY_AREA_SCALE_FACTOR,NO_RUNS,NEED_CENTROID_CHECK,NEED_MAP_CHECK,DONE
10084,Akokwa,133534.239,4096,0,,,
10085,Okrika,193560.8177,4,0,,,
10086,Ata,58951.76392,64,0,,,
10087,Oyigbo,98322.008,64,0,,,
10088,Djibia,80838.90035,8,0,,,
10089,Maji,58972.78328,4,0,,,
10090,Alesa,98596.00641,16,0,,,
10091,"Abuja, Sulaija, Suleija, Suleja",345711.8453,16,0,,,
10092,Bonny,218600.6748,16,0,,,
10093,Batsari,58771.90111,16,0,,,
10094,Ayangba,144620.0038,16,0,,,
10095,Omodara Ana,119964.8916,4,0,,,
10096,,52320.71366,16,0,,,
10097,Madalla,91795.00552,16,0,,,
10098,Kuje,46888.51401,32,0,,,
10100,"Nnarambe, Oru",693536.4415,16,0,,,
10101,"Enugu Umunze, Ururow-Umunze",117839.0061,64,0,,,
10102,Funtua,208870.7065,4,0,,,
10103,Bolo,87769.6369,4,0,,,
10104,Abuja,1147866.659,8,0,,,
10105,Bodo,123957.9579,4,0,,,
10107,Nwabia,271429.7323,8,0,,,
10108,Kaduna,1497066.202,4,0,,,
10109,Ikolo,97553.86272,16,0,,,
10110,Fct Abuja,99188.37403,4,0,,,
10111,Aba,1000056.768,8,0,,,
10112,Bwari,47474.61395,32,0,,,
10113,"Okigwi, Umuokwara",102204.552,16,0,,,
10114,Kankara,68897.34076,8,0,,,
10115,"Akwebe, Ekwegbe",48639.31981,16,0,,,
10116,Amakohia,93730.19685,128,0,,,
10117,Bakori,50414.75026,8,0,,,
10118,Nsukka,230562.4075,128,0,,,
10119,Ngodo,94215.20838,16,0,,,
10120,Bori,100484.8872,16,0,,,
10121,Dema,72718.46978,4,0,,,
10122,"Angwan Shehu, Shehu, Ungwan Shehu",56521.81456,8,0,,,
10123,Ibegwa-Aka,45844.1525,32,0,,,
10124,"Dutsin Ma, Dutsin Wai",138500.7215,4,0,,,
10125,Enugu,875223.7826,16,0,,,
10127,Ngo,82356.15977,4,0,,,
10128,Enugu-Ezike,46943.05326,128,0,,,
10129,Mbara Akuma,86086.39064,512,0,,,
10131,Orba,54118.26466,1024,0,,,
10132,Umuahia,283764.8818,64,0,,,
10133,Katsina,514664.8378,4,0,,,
10134,Onoli,54872.7662,64,0,,,
10135,Ama Akama,94881.62578,32,0,,,
10136,Obolo,60908.61531,64,0,,,
10138,Kurudu,34451.75385,4,0,,,
10139,Masaka,223075.8217,8,0,,,
10140,Agbani,45450.93579,64,0,,,
10141,Nenwe,42824.19834,16,0,,,
10142,Malumfashi,127810.3677,8,0,,,
10144,Opobo,62337.57747,4,0,,,
10145,Ishiagu,98721.10649,32,0,,,
10146,Umariaga,81635.50034,32,0,,,
10147,Ngu,33133.73985,32,0,,,
10148,Ikot Aba,82768.62807,32,0,,,
10149,Nkwok,42096.50887,32,0,,,
10150,Samaru,37441.8264,32,0,,,
10151,Ankpa,152645.8166,32,0,,,
10152,Zaria,635145.2329,16,0,,,
10155,"Charanchi, Cheranchi",59151.00385,8,0,,,
10156,Kagarko,28511.85346,8,0,,,
10158,Nassarawa,81491.17982,16,0,,,
10160,Ikot Ekpene,51222.95814,256,0,,,
10161,Kankiya,57024.35388,8,0,,,
10162,Abiriba,99636.43043,16,0,,,
10164,Rogo Sabon Gari,49969.48684,8,0,,,
10165,Eha-Amufu,45873.64906,32,0,,,
10166,Uburu,44361.77309,32,0,,,
10167,,27693.08411,16,0,,,
10168,"Obokolo, Ugboklo",79740.64977,16,0,,,
10170,Abak,178786.7602,16,0,,,
10171,Makarfi,54004.06714,8,0,,,
10172,Mashi,63878.57294,8,0,,,
10173,Elu,80647.38599,32,0,,,
10174,Keffi,147855.4341,8,0,,,
10175,Amoso,52573.73938,16,0,,,
10176,Sissy,46598.76583,8,0,,,
10179,Abat,56907.24825,4,0,,,
10180,Gwarzo,92036.60881,8,0,,,
10181,Utat,65888.99985,4,0,,,
10182,Etinan,50437.90513,16,0,,,
10183,Tsanyawa,43188.72313,4,0,,,
10184,Getso,43459.9215,8,0,,,
10185,Ugbo,89371.98562,32,0,,,
10186,Uyo,585207.2773,8,0,,,
10188,Unguwar Fari,55990.97614,8,0,,,
10189,"Amuro, Mgbom",154166.9374,8,0,,,
10190,Eket,125304.5786,32,0,,,
10191,Koi,70061.29,8,0,,,
10193,Soba,48396.30837,8,0,,,
10194,Idu,36012.08838,16,0,,,
10195,Kwa Ibo,54016.63886,32,0,,,
10198,Amuzu,26113.29204,64,0,,,
10200,Bagwai,33381.8101,8,0,,,
10201,Kiru,55962.63859,8,0,,,
10202,Ugep,147131.8063,8,0,,,
10203,Unguwar Fulani,41805.54061,4,0,,,
10204,Abakaliki,163353.2303,64,0,,,
10205,Otukpo,214056.6114,8,0,,,
10206,Mefaru,45718.76429,8,0,,,
10207,Zango Bichi,105198.1608,8,0,,,
10208,Okopedi,33895.77525,32,0,,,
10209,Akalawa,30879.84263,8,0,,,
10210,Ikara,63006.42947,16,0,,,
10212,Naka,94383.71943,4,0,,,
10213,Daura,339095.4578,4,0,,,
10215,Oron,387914.414,4,0,,,
10216,Kafanchan,156565.2671,32,0,,,
10217,Ovonum,37024.50589,32,0,,,
10219,Kano,4377030.396,4,0,,,
10220,Kazaure,141484.6382,4,0,,,
10221,Tudun Wada,81578.32055,8,0,,,
10222,Anchau,36660.53367,8,0,,,
10223,Doma,107776.9584,16,0,,,
10224,Calabar,585944.1767,8,0,,,
10225,Rimin Daddo,78962.46067,8,0,,,
10226,Kagoro,90254.40704,16,0,,,
10228,Akwanga,91902.088,16,0,,,
10229,Zango,71824.97719,4,0,,,
10230,Dambatta,104144.2525,8,0,,,
10231,,40902.70694,32,0,,,
10232,Aliade,51094.41985,16,0,,,
10233,Lafia,218096.5783,16,0,,,
10234,Makurdi,289878.087,32,0,,,
10235,Unguwar Findi,97633.89391,4,0,,,
10236,Yanbarau,89438.98975,4,0,,,
10237,"Alogani, Nassarawan Eggon",95883.73771,8,0,,,
10238,Gwangiri,28983.97557,8,0,,,
10239,Anguwar Bawa,33000.33911,32,0,,,
10240,"Rahama, Samunakar",82804.86327,8,0,,,
10242,Bassa,36555.64493,32,0,,,
10243,Ikom,132158.3664,8,0,,,
10244,Zango,48398.8678,8,0,,,
10245,Unguwar Arewa,142538.774,8,0,,,
10246,Okuku,58283.40263,32,0,,,
10247,Jos,753848.1169,32,0,,,
10248,Keana,32345.42784,16,0,,,
10249,Ogoja,72755.68394,16,0,,,
10250,Barakin Gangare,54582.91899,16,0,,,
10251,Yarogye,35329.2575,4,0,,,
10252,Zango,57775.91049,8,0,,,
10253,Unguwar Mahaukci,69362.84758,16,0,,,
10254,Bokkos,54062.72181,8,0,,,
10255,Gboko,285871.9696,32,0,,,
10256,Yambade,39660.98429,4,0,,,
10257,Vande Ikya,67904.71195,8,0,,,
10258,Namu,36787.88341,8,0,,,
10259,Ringim,59232.83761,8,0,,,
10260,Mongu Arna,98881.25724,16,0,,,
10261,Unguwar Fawa,38811.02396,8,0,,,
10263,Obudu,135112.3994,4,0,,,
10264,Arafu,39585.30013,8,0,,,
10265,Adikpo,54396.06692,64,0,,,
10266,Dutse,149644.9178,4,0,,,
10267,Katsina Ala,71424.29952,32,0,,,
10268,Gumel,126440.2622,8,0,,,
10269,Maigatari,84912.92476,4,0,,,
10270,Ugba,47704.90581,16,0,,,
10271,Gwolong,48024.4179,32,0,,,
10272,Birnin Kudu,96727.97771,8,0,,,
10273,"Bununu, Bununu Dass, Dass",69394.83727,4,0,,,
10274,Ningi,114704.3838,4,0,,,
10275,Shendam,51449.68766,32,0,,,
10276,Kiyawa,37080.43449,16,0,,,
10277,Tafawa-Balewa,52763.49943,8,0,,,
10278,Jahun,60304.72229,4,0,,,
10279,Sara,42302.70045,16,0,,,
10280,"Zaki Biam, Zaki Biyem",61234.8738,16,0,,,
10281,Bauchi,558849.0431,8,0,,,
10282,Langtang,84117.87388,16,0,,,
10283,Wukari,137497.9311,8,0,,,
10284,"Anguwan Ari, Miya",34299.50462,4,0,,,
10285,Malummaduri,53995.11299,8,0,,,
10286,"Jamaari, Jama??????Are, Jemma??????Are",74780.94867,4,0,,,
10287,Hadejia,225637.9672,8,0,,,
10288,Dengi,68846.35538,8,0,,,
10289,Wase,38470.6073,16,0,,,
10290,Yana,43293.02408,8,0,,,
10291,Shira,31031.67204,8,0,,,
10292,Takum,56312.28309,16,0,,,
10293,Donga,44841.29072,8,0,,,
10294,Azare,206619.339,8,0,,,
10295,Giade,64752.56399,4,0,,,
10296,Soro,37415.23607,8,0,,,
10297,Katagum,49527.47354,8,0,,,
10298,"Alkalere, Alkaleri",96736.5916,4,0,,,
10299,Nguru,165083.4905,8,0,,,
10300,Darazo,111981.2484,4,0,,,
10302,Misau,122870.8099,4,0,,,
10303,Gamawa,55748.98639,8,0,,,
10304,Dundewa,37566.9493,16,0,,,
10305,"Dambam, Damban",59017.59568,8,0,,,
10306,Jakusko,32201.84436,16,0,,,
10307,Dukku,77526.473,8,0,,,
10308,Mutum Biyu,73636.66149,8,0,,,
10309,Gashua,112004.4473,32,0,,,
10310,"Anchau, Jauro Amadu",31108.96848,16,0,,,
10311,Potiskum,340885.1677,4,0,,,
10312,Gombe,297784.8101,32,0,,,
10313,Biliri,142589.0189,16,0,,,
10314,,172077.0593,4,0,,,
10315,Fika,35458.65848,8,0,,,
10316,"Damagum, Zoro",65728.79368,4,0,,,
10317,Kaltungo,117918.1076,16,0,,,
10318,Gembu,67554.72629,16,0,,,
10319,Jalingo,202660.6792,64,0,,,
10320,Jajere,29909.66095,16,0,,,
10321,Bajoga,119284.1009,4,0,,,
10322,,60933.88172,16,0,,,
10324,,42073.53192,8,0,,,
10325,Deba Kowa,34344.12872,32,0,,,
10326,Ngelzarma,38312.06037,16,0,,,
10327,Talasse,31099.56007,16,0,,,
10329,Zinna,99322.25087,16,0,,,
10330,Geidam,124187.466,4,0,,,
10331,Damaturu,89096.34025,32,0,,,
10332,Guyuk,65062.88172,16,0,,,
10333,Buni Yadi,75073.66137,16,0,,,
10334,Shellem,57820.7948,32,0,,,
10335,Numan,89526.29996,16,0,,,
10336,Maya Belwa,47654.68445,32,0,,,
10337,Sangasumi,136725.0739,16,0,,,
10338,Biu,174586.3594,8,0,,,
10339,Jada,41239.85624,64,0,,,
10342,Jimeta,354466.7779,16,0,,,
10343,Damasak,46710.86459,32,0,,,
10344,Benisheikh,46543.82279,8,0,,,
10345,Yola,228273.1212,8,0,,,
10346,Sangere Adamu,60017.71345,4,0,,,
10347,Girei,44580.58362,16,0,,,
10348,Song,67534.75035,16,0,,,
10349,Gubio,51288.96088,8,0,,,
10350,Damboa,138470.8064,4,0,,,
10351,Gombi,96885.96272,16,0,,,
10353,Chibok,29674.61155,32,0,,,
10354,Maiduguri,1073028.853,8,0,,,
10355,Gajiram,30833.44879,16,0,,,
10356,Uba,43813.24318,128,0,,,
10357,Mubi,210531.501,16,0,,,
10358,Belel,26526.69717,16,0,,,
10359,Michika,84296.09699,32,0,,,
10360,Bahuli,31554.85747,4,0,,,
10362,Gulak,46396.09637,16,0,,,
10363,Monguno,62416.28075,32,0,,,
10364,Mararaba,59501.05801,16,0,,,
10365,Jaudiri,103054.9248,16,0,,,
10366,Gwoza,182131.3496,4,0,,,
10367,Baga,86490.99313,8,0,,,
10369,Dikwa,116797.1283,4,0,,,
10370,Ngala,51148.94704,16,0,,,
10371,El Viejo,47895.63368,4,0,,,
10372,Chinandega,111415.1093,4,0,,,
10373,Le??????n,161547.2871,4,0,,,
10374,Managua,1317533.032,4,0,,,
10375,Jinotepe,51287.65081,8,0,,,
10376,Estel??????,101119.6768,8,0,,,
10377,Masaya,157814.4654,4,0,,,
10378,Tipitapa,73074.0798,8,0,,,
10379,Granada,95877.75576,4,0,,,
10380,Jinotega,75977.69076,4,0,,,
10381,Matagalpa,137341.9316,4,0,,,
10382,La Dalia,34031.24533,4,0,,,
10383,Wiwil?????? De Nueva Segovia,29947.15417,4,0,,,
10384,Juigalpa,50161.76747,4,0,,,
10386,Siuna,30945.8229,4,0,,,
10387,Bluefields,42180.30213,16,0,,,
10388,Bilwi,86641.89939,8,0,,,
10389,Delft,2028783.028,4,0,,,
10390,Leiden,321629.6086,4,0,,,
10391,Zoetermeer,178599.9488,64,0,,,
10392,Roosendaal,58261.68498,4,0,,,
10393,Beverwijk,136551.5461,16,0,,,
10394,Haarlem,210679.2851,4,0,,,
10395,Alphen Aan Den Rijn,68047.56888,8,0,,,
10396,Dordrecht,252501.8097,8,0,,,
10397,Gouda,90779.7166,4,0,,,
10398,Alkmaar,168540.0458,4,0,,,
10399,Amsterdam,1224991.231,8,0,,,
10400,Breda,159192.3854,4,0,,,
10401,Purmerend,84529.83353,4,0,,,
10402,Hoorn,71670.34816,4,0,,,
10403,Utrecht,505517.2541,4,0,,,
10404,Tilburg,207489.4214,4,0,,,
10405,Almere,172612.9447,4,0,,,
10406,Hilversum,78158.35665,4,0,,,
10407,'S-Hertogenbosch,139425.987,4,0,,,
10408,Amersfoort,153494.9692,4,0,,,
10409,Eindhoven,305658.8076,4,0,,,
10410,Veenendaal,62153.61293,4,0,,,
10411,Leeuwarden,91574.94538,4,0,,,
10412,Helmond,70383.88669,4,0,,,
10413,Nijmegen,192513.8814,4,0,,,
10414,Maastricht,128812.4817,4,0,,,
10415,Arnhem,230502.3335,4,0,,,
10416,Geleen,58816.79352,4,0,,,
10417,Apeldoorn,129584.7423,4,0,,,
10418,Zwolle,118359.3411,4,0,,,
10419,Heerlen,272141.3838,8,0,,,
10420,Deventer,83470.52547,4,0,,,
10421,Venlo,56407.90418,8,0,,,
10422,Groningen,168240.1979,4,0,,,
10423,Almelo,74990.8495,4,0,,,
10424,Hengelo,90726.07861,4,0,,,
10425,Enschede,140913.8166,4,0,,,
10426,Bergen,177694.6111,4,0,,,
10427,Stavanger,191538.6476,4,0,,,
10428,Trondheim,166310.2318,4,0,,,
10429,Oslo,849859.5237,4,0,,,
10430,Khiriy?,276956.0021,4,0,,,
10434,Kohalpur,35502.54781,4,0,,,
10435,?????????,71357.4085,16,0,,,
10436,Tulsipur,26527.24388,8,0,,,
10438,Jog?kuti,56669.18445,4,0,,,
10439,Sit?pur,132255.3194,4,0,,,
10440,?????,194597.2889,32,0,,,
10441,Bharatpur,100150.4844,64,0,,,
10442,Pokhariya,488772.6129,4,0,,,
10443,Hetowda,50511.18412,256,0,,,
10444,Kathmadown,3213063.99,8,0,,,
10445,"Baidehi??, Baidehi?? H?l?",102280.0421,4,0,,,
10446,Tribeni Gh?t,30683.60559,4,0,,,
10447,Inaruwa,201263.283,8,0,,,
10448,Itahari,499729.0558,4,0,,,
10449,????????,266494.3257,128,0,,,
10450,Damak,32837.36396,128,0,,,
10451,Birtamod,48930.77672,32,0,,,
10452,Dunedin,78183.49359,8,0,,,
10453,Christchurch,282933.1622,8,0,,,
10454,Wellington,144541.5987,8,0,,,
10455,Palmerston North,56959.02329,8,0,,,
10456,Hamilton,148788.1132,4,0,,,
10457,Auckland,1221061.726,16,0,,,
10458,Hillcrest,258877.0669,8,0,,,
10459,Tauranga,92759.10186,32,0,,,
10460,Salalah,221012.8992,128,0,,,
10461,Dahariz,79426.15812,1024,0,,,
10462,Sahar,113833.7339,64,0,,,
10463,Abri,56907.50823,64,0,,,
10464,Nazwa,34064.21684,512,0,,,
10465,El-Seib,487892.698,32,0,,,
10466,Mussaqt,408167.3537,64,0,,,
10467,Sih Al-Zabi,61694.60854,128,0,,,
10468,Roy,178833.1932,32,0,,,
10469,Jalan Beni Bo Ali,28080.13431,256,0,,,
10470,Sore,28118.04257,256,0,,,
10471,Gwadar,89887.68876,32,0,,,
10472,Sulo,28341.95752,4,0,,,
10473,Turbat,183636.8515,32,0,,,
10475,Chitkan,208742.8451,64,0,,,
10477,Torkhel,39329.42501,8,0,,,
10478,Quitta,790438.3113,32,0,,,
10479,Sorab,45018.00135,4,0,,,
10480,Mustung,37907.9236,16,0,,,
10482,Qalat,52595.80397,32,0,,,
10485,Khazdar,99442.91215,32,0,,,
10488,Sabi,77437.56494,32,0,,,
10489,Parachenar,81865.3916,32,0,,,
10493,Habb,95817.32581,16,0,,,
10494,Ausatah Mohammad,73210.21424,8,0,,,
10495,Shahdadkot?,160569.644,4,0,,,
10496,Derah Morad Jamali,61083.82715,32,0,,,
10497,Karachi,18409304.97,4,0,,,
10498,???,59640.34859,64,0,,,
10500,Chatral,103177.852,4,0,,,
10502,Khairpur Nathan Shah,92459.84423,8,0,,,
10503,Johi,93797.91623,8,0,,,
10505,Miahed,136200.3681,4,0,,,
10506,Gambar,153898.4881,8,0,,,
10507,Nasirabad,51127.58383,8,0,,,
10508,Derah Allah Yar,77111.18835,16,0,,,
10509,Dado,244515.1362,8,0,,,
10511,Jacob Abad,288061.295,4,0,,,
10514,Banon,485599.7845,4,0,,,
10515,Larkana,592137.2829,4,0,,,
10516,Khar,38493.04084,8,0,,,
10518,Wali Khel,60553.62517,64,0,,,
10519,Mayar Jandool,25163.88148,8,0,,,
10520,Moroed,176129.5489,16,0,,,
10521,Deer,80444.63097,4,0,,,
10522,Nodero,61161.6361,4,0,,,
10523,Munda Qala,41683.15557,4,0,,,
10525,Hangu,89508.98533,32,0,,,
10526,Kandiyaro,67137.1318,16,0,,,
10527,Shabqadar,251045.3345,8,0,,,
10528,Pashawar?,2861605.478,16,0,,,
10529,Timergra,195444.9646,4,0,,,
10530,Nala,35419.27833,64,0,,,
10531,Shekarpur,267615.2079,4,0,,,
10533,Thole,107197.1805,4,0,,,
10534,Tangi,113137.2579,4,0,,,
10535,Khal,93035.17448,4,0,,,
10536,Manki,43585.10422,4,0,,,
10537,"Pir Jo Goth, Rahoojo House",68858.77421,8,0,,,
10538,Gumbat,57522.94096,8,0,,,
10539,Myrah Amdarzai,66472.04026,32,0,,,
10541,Kharkai,83879.84773,4,0,,,
10542,Kohat,346378.8768,32,0,,,
10543,Noori Abad,30332.01727,4,0,,,
10544,Chakdareh,161733.2306,4,0,,,
10545,But Khelah,111804.8618,4,0,,,
10546,Charsadda,339809.9271,16,0,,,
10547,Sukhar,663734.8522,8,0,,,
10549,Sakhakot,50417.75964,8,0,,,
10550,Khairpour?,219233.1978,16,0,,,
10551,Shergarh?,58179.26213,8,0,,,
10552,Takht Bahi,195429.7793,4,0,,,
10553,Thane,105488.5762,8,0,,,
10554,Pebbie?,96157.54746,32,0,,,
10555,Ghauspur,44926.65332,32,0,,,
10557,Nawabshah,253385.204,8,0,,,
10558,Kanda Cooles,150618.7504,8,0,,,
10559,Mangora?,891216.1346,4,0,,,
10560,? ? ?,120420.6672,4,0,,,
10561,Nowshera?,406680.4627,4,0,,,
10562,Malle,95291.50913,16,0,,,
10563,Mardan,1123355.776,4,0,,,
10564,Pannu Aqil,93752.89543,4,0,,,
10565,Rasalpur?,65622.48265,64,0,,,
10566,"Goth Salahani, Salhani, S?leh?ni Goth, S?lih?ni",74569.08579,8,0,,,
10567,Derah Ismail Khan,301450.9746,4,0,,,
10568,Charbagh,96690.65861,4,0,,,
10569,Bakhshali,47593.41274,8,0,,,
10571,Al-Hamined,79614.97641,16,0,,,
10572,"Bah?r Colony, Behar Colony, Khurshid Colony",205526.549,16,0,,,
10573,Turorsk,41212.93898,8,0,,,
10574,Akoda Khatak,322018.5672,4,0,,,
10575,Ghotki,148683.1344,4,0,,,
10576,Heydarabad,2412217.356,4,0,,,
10577,Rostam?,58062.66673,16,0,,,
10578,Matyari?,32759.27482,16,0,,,
10579,L?laun?,25648.03663,4,0,,,
10580,"Balo Khan Kalay, Pacha Kale",54970.09643,4,0,,,
10581,Ilei,50932.64225,4,0,,,
10582,Shahdadpur,128550.0709,16,0,,,
10583,Cornell Sher Kale,156569.9697,8,0,,,
10584,Chheena,79104.54551,4,0,,,
10586,Tando Adam?,188303.3274,8,0,,,
10587,Aloch,30970.6128,4,0,,,
10588,Tordher,47995.9476,16,0,,,
10590,Jund,63401.4069,16,0,,,
10591,Sawabi,325087.2768,4,0,,,
10595,Totaly,56757.08087,8,0,,,
10596,Basham,34860.02922,4,0,,,
10597,Tando Saindad,124360.1399,8,0,,,
10599,Lea,156610.2306,16,0,,,
10600,Dharki?,93620.34771,32,0,,,
10601,Atak,184901.0639,32,0,,,
10602,Tando Alah Yar,175463.257,16,0,,,
10603,Bam Khel,117898.1517,4,0,,,
10604,Hedro,298203.6968,4,0,,,
10605,Sanghar?,78400.76671,32,0,,,
10607,Waan Bahcharan?,34293.58875,32,0,,,
10612,Topi,122071.9473,8,0,,,
10613,Derah Ghazi Khan,462929.0291,4,0,,,
10616,Kot Chahta?,46721.59092,4,0,,,
10617,Batagram,109846.511,4,0,,,
10618,"Khalo, Ghazi",50122.40472,16,0,,,
10619,Pandighyb,81972.89805,16,0,,,
10620,Jam Poor,140056.3574,8,0,,,
10621,Rajan Pour,93267.68162,4,0,,,
10622,Kot Ado,116561.5619,16,0,,,
10623,Ogayi,103333.3462,4,0,,,
10624,Taxila,537949.4563,16,0,,,
10626,Kot Mathan,40968.80696,16,0,,,
10627,Sadeq Abad,405390.1168,8,0,,,
10628,Mirpoorkhas,302492.0315,8,0,,,
10631,Hari Pour,434031.081,8,0,,,
10632,Fatah Jang,77789.14834,32,0,,,
10633,Badin?,115477.2285,4,0,,,
10634,Bandi Galo,39272.14481,4,0,,,
10635,Rahim Yar Khan,624726.8347,4,0,,,
10638,Talah Gang,116936.817,32,0,,,
10641,Shankiari,114791.6114,4,0,,,
10642,Degree?,39709.01698,16,0,,,
10643,Mansahrah,352975.6432,8,0,,,
10644,Balakot,89573.4763,8,0,,,
10645,Abbot Abad,682033.6383,8,0,,,
10646,Muzaffar Garh,330249.9542,4,0,,,
10647,Kot Ghulam Muhammad,28078.0947,16,0,,,
10648,Shahar Saltan,134637.8267,8,0,,,
10649,Haweliyan,81029.20965,64,0,,,
10651,Rawelle,4034667.024,4,0,,,
10652,Ali Poor,114141.3082,4,0,,,
10653,Garhi Habib Allah,69063.45848,4,0,,,
10654,Khanpour,252014.2907,8,0,,,
10656,Khoshab,118465.2237,16,0,,,
10657,Gulgat,58964.19963,512,0,,,
10658,Meltan,2817175.393,8,0,,,
10660,Muzaffar Abad,227665.8839,16,0,,,
10661,Shajaa Abad?,153942.5718,16,0,,,
10662,Bhara Kahu,111043.2919,4,0,,,
10663,Zekwal,224577.3859,8,0,,,
10665,Marri,51867.48343,4,0,,,
10666,Kunri,55164.26173,32,0,,,
10668,Amarkoued,127555.2692,16,0,,,
10670,Tatral Kahun,32358.67397,8,0,,,
10671,Kahuta,96702.61731,16,0,,,
10672,Hamad Pour Sharqiah,190525.1305,16,0,,,
10673,Sargodha,1029965.72,8,0,,,
10675,Kabir Walla,106881.5107,16,0,,,
10676,Gojar Khan,130726.9398,16,0,,,
10677,Jhang,475281.7135,8,0,,,
10678,Khaniwal,245086.9775,16,0,,,
10679,Baghe,45505.53396,8,0,,,
10680,Jahaniyan,79365.26891,32,0,,,
10681,Bahloual,158854.3834,16,0,,,
10682,Lodhran?,156103.333,16,0,,,
10684,Rawla Kot,40230.37062,4,0,,,
10685,Palandari,28784.67315,4,0,,,
10687,Sohawa,40286.9155,16,0,,,
10688,Bahawalpur,688748.0884,16,0,,,
10689,Mathi,37747.3681,4,0,,,
10691,Lennowal,31459.68381,16,0,,,
10692,Tobah Tek Singh?,164652.3094,16,0,,,
10694,Kahrod Pakka,118363.8876,16,0,,,
10695,Chanab Negar,176024.1584,32,0,,,
10696,Pierre Mahal,90456.54642,8,0,,,
10697,Deena,105439.5878,8,0,,,
10698,Gojra,298982.9528,8,0,,,
10699,Miyan Chunon,171172.0707,8,0,,,
10700,Kotli,157901.5579,8,0,,,
10701,Chiniot,307916.6712,8,0,,,
10703,Mirpoor,89321.88893,128,0,,,
10704,Mundi Bhawaldin?,290959.1654,8,0,,,
10705,Milsi,142146.8711,16,0,,,
10706,Jahlem,405777.8948,16,0,,,
10708,Wahadi?,230084.6604,16,0,,,
10709,Faisal Abad,5116112.2,4,0,,,
10711,Kamalia,157709.1389,8,0,,,
10712,Saraye Alamgir,123067.2015,16,0,,,
10714,Dijkot?,55921.2698,16,0,,,
10715,Bhalisranwala,90904.74429,8,0,,,
10716,Samandari,180328.238,8,0,,,
10717,Chacha Watni?,172316.0907,8,0,,,
10718,Kaharian,204793.6968,8,0,,,
10719,Shah Kot,495545.968,4,0,,,
10720,Sangla Hill,133115.239,8,0,,,
10721,Boriwala,296941.0482,16,0,,,
10722,Lalah Mosa,200363.4764,8,0,,,
10723,Mangowal,80327.23943,4,0,,,
10724,Hasil Pour,204224.2589,16,0,,,
10725,Hafez Abad,393010.46,4,0,,,
10726,Ali Poor Chatha,85931.16891,16,0,,,
10727,Gujraat,770415.7879,4,0,,,
10728,Sahyoal,621413.4947,8,0,,,
10730,Jaranwala,274138.2821,4,0,,,
10733,"Hamid Garh, Kagron",82363.1027,4,0,,,
10734,Mananwala?,72304.32108,16,0,,,
10735,Arif Walla,189333.6265,16,0,,,
10736,Jalaal Poor Jattan,122049.2523,16,0,,,
10737,Wazirabad?,284190.3186,8,0,,,
10738,Farooq Abad?,163173.203,8,0,,,
10739,Qilah Didar Singh,63350.13633,8,0,,,
10740,Kamonki,3189903.57,4,0,,,
10741,Nankana Sahib?,151929.0909,8,0,,,
10742,Gakhar Mandi,112186.2214,8,0,,,
10743,Nowshera Workaan,71810.00185,8,0,,,
10744,Shekhupura,13612343.95,4,0,,,
10745,Okadah,662331.6981,4,0,,,
10746,Diskah,2293702.107,4,0,,,
10747,Khaki Shah,65353.86027,16,0,,,
10748,31/2-L Chak,60889.39157,16,0,,,
10749,Tatlay Ali,50414.12645,8,0,,,
10750,Renala Khourd,113269.451,16,0,,,
10751,Pakpatan,326806.1291,4,0,,,
10752,Bahawalangar,193952.6975,16,0,,,
10753,"Tamboli, Tamboli",47796.71151,4,0,,,
10754,Devallered,188830.6698,4,0,,,
10755,Muridke,319318.5868,8,0,,,
10756,Stukied,229666.1346,8,0,,,
10757,Phool Negar?,104875.4063,16,0,,,
10758,Gembered,72618.97739,4,0,,,
10759,Manga Mundi,142401.6966,4,0,,,
10760,Haweli Likha?,147389.7991,4,0,,,
10761,Junialed,141753.2992,16,0,,,
10762,Pasarwar,162005.5469,8,0,,,
10763,Junge,51654.17459,8,0,,,
10764,Raaye Wind,153794.4466,16,0,,,
10765,Alah Abad,118373.6693,4,0,,,
10766,Dfroal,79275.73919,4,0,,,
10767,Narwal,292580.1876,4,0,,,
10768,Mustafayabad,93133.25977,4,0,,,
10769,Kassour,560212.67,8,0,,,
10770,Shakargarh,204095.0614,8,0,,,
10771,Mengadi,31013.52758,8,0,,,
10772,David,119035.9065,16,0,,,
10773,Col??????n,169870.0202,8,0,,,
10774,La Chorrera,153834.2529,8,0,,,
10775,Arraij??????n,234538.4433,4,0,,,
10776,Panam??????,1286405.211,8,0,,,
10777,24 De Diciembre,152721.3342,4,0,,,
10778,Talara,67291.885,4,0,,,
10779,Paita,74768.21158,8,0,,,
10780,Sullana,187894.2346,4,0,,,
10781,Piura,397280.2045,8,0,,,
10782,Tumbes,99040.48348,4,0,,,
10783,Tambogrande,29018.16544,4,0,,,
10784,Chulucanas,37457.24434,4,0,,,
10785,Lambayeque,58077.28371,8,0,,,
10786,Chiclayo,600357.2721,4,0,,,
10787,Trujillo,909924.048,8,0,,,
10788,Ja??????n,67881.73298,4,0,,,
10791,Cajamarca,237142.7605,4,0,,,
10792,Chimbote,309479.6899,8,0,,,
10793,Huamachuco,29266.058,16,0,,,
10794,Barranca,54540.19538,4,0,,,
10795,Huaraz,107841.591,8,0,,,
10796,Huaura,132448.2627,4,0,,,
