ID_HDC_G0,UC_NM_MN,STUDY_AREA_SCALE_FACTOR,NO_RUNS,NEED_CENTROID_CHECK,NEED_MAP_CHECK,DONE
6710,Borsad,20,0,,,
6711,Mandi Gobindgarh,320,0,,,
6712,Udaipur,20,0,,,
6713,Nabha,40,0,,,
6714,Rajsamand,40,0,,,
6715,Nathdwara,20,0,,,
6716,Modasa,20,0,,,
6717,Bayad,20,0,,,
6718,Makrana,80,0,,,
6719,Beawar,20,0,,,
6720,Rajgarh,40,0,,,
6721,Laxmangarh,40,0,,,
6722,Alarsa,20,0,,,
6723,Tohana,80,0,,,
6724,Umreth,20,0,,,
6725,Drang,20,0,,,
6726,Rupnagar,80,0,,,
6727,Dakor,20,0,,,
6728,Surat,20,0,,,
6729,Patran,20,0,,,
6730,Ode,20,0,,,
6731,Mandi,20,0,,,
6732,Fatehgarh Sahib,40,0,,,
6733,,20,0,,,
6734,Kherwara,20,0,,,
6735,Hisar,40,0,,,
6736,Slapper,20,0,,,
6737,Vadodara,20,0,,,
6738,Nerchowk,40,0,,,
6739,Samana,40,0,,,
6740,Kuchaman,40,0,,,
6741,Kullu,20,0,,,
6742,Sundernagar,40,0,,,
6743,Parbatsar,20,0,,,
6744,Ajmer,20,0,,,
6745,Rishabdeo,20,0,,,
6746,Mukandgarh,40,0,,,
6747,Asind,20,0,,,
6748,Meghrej,20,0,,,
6749,Balasinor,20,0,,,
6750,Patiala,20,0,,,
6751,Barwala,40,0,,,
6752,Sikar,20,0,,,
6753,,20,0,,,
6754,Pilol,20,0,,,
6755,Bharuch,20,0,,,
6756,Jhunjhunu,80,0,,,
6757,Nawalgarh,40,0,,,
6758,Dungarpur,20,0,,,
6759,Virpur,20,0,,,
6760,Chandigarh,20,0,,,
6761,,20,0,,,
6762,Karjan,40,0,,,
6763,Ankleshwar,40,0,,,
6764,Shihezi,20,0,,,
6765,Kosamba,20,0,,,
6766,Narwana,20,0,,,
6767,Gangapur,20,0,,,
6768,Nawa,40,0,,,
6769,Pilani,20,0,,,
6770,Baddi,80,0,,,
6771,Rajpura,40,0,,,
6772,Kishangarh,20,0,,,
6773,Kamrej,20,0,,,
6774,Nasirabad,20,0,,,
6775,,80,0,,,
6776,,20,0,,,
6777,Hansi,20,0,,,
6778,Simalwara,20,0,,,
6779,Lunavada,20,0,,,
6780,Navsari,40,0,,,
6781,Bijainagar,20,0,,,
6782,Dhanbola,20,0,,,
6783,Kalol,20,0,,,
6784,,20,0,,,
6785,Gulabpura,80,0,,,
6786,Halol,20,0,,,
6787,Tosham,40,0,,,
6788,Chirawa,20,0,,,
6789,Vns HOSTEL,80,0,,,
6790,Kaithal,20,0,,,
6791,Salumbar,20,0,,,
6792,Kapasan,20,0,,,
6793,,20,0,,,
6794,Gholvad,20,0,,,
6795,Guda Gaurji,20,0,,,
6796,Udaipurwati,40,0,,,
6797,Shahera,20,0,,,
6798,Valsad,20,0,,,
6799,Daman,20,0,,,
6800,Umargam road,80,0,,,
6801,Bhinder,20,0,,,
6802,Dahanu,20,0,,,
6803,Kyzyl,20,0,,,
6804,Shakrodi,20,0,,,
6805,Kalka,80,0,,,
6806,Bilimora,40,0,,,
6807,Mandal,20,0,,,
6808,Godhra,20,0,,,
6809,Dabhoi,20,0,,,
6810,Vapi,20,0,,,
6811,Boisar,20,0,,,
6812,Renwal,20,0,,,
6813,Bardoli,20,0,,,
6814,Dera Bassi,640,0,,,
6815,Lalru,80,0,,,
6816,Ambala,40,0,,,
6817,Sambhar,20,0,,,
6818,Pardi,20,0,,,
6819,Udvada village,20,0,,,
6820,Pehowa,20,0,,,
6821,Khandela,20,0,,,
6822,Bhilwara,40,0,,,
6823,Shimla,20,0,,,
6824,Jind,40,0,,,
6825,Phulera,20,0,,,
6826,Sagwara,20,0,,,
6827,Chikhli,20,0,,,
6828,,20,0,,,
6829,Palghar,20,0,,,
6830,Solan,20,0,,,
6831,Kharadpada,20,0,,,
6832,Bhiwani,20,0,,,
6833,Santrampur,20,0,,,
6834,Silvassa,20,0,,,
6835,Singhana,20,0,,,
6836,Khetri,20,0,,,
6837,Mandvi,20,0,,,
6838,,20,0,,,
6839,Rajpipla,20,0,,,
6840,Vasai-Virar,20,0,,,
6841,Sarwar,40,0,,,
6842,Shri Madhopur,20,0,,,
6843,Ringas,20,0,,,
6844,,20,0,,,
6845,Mumbai,20,0,,,
6846,Shahabad Markanda,40,0,,,
6847,Chittorgarh,20,0,,,
6848,Neem Ka Thana,20,0,,,
6849,Partapur,20,0,,,
6850,Dharampur,20,0,,,
6851,Chiol,20,0,,,
6852,Fatehpura,20,0,,,
6853,Bodeli,20,0,,,
6854,,20,0,,,
6855,Shahpura,40,0,,,
6856,Kurukshetra,40,0,,,
6857,Bari Sadri,20,0,,,
6858,,20,0,,,
6859,,20,0,,,
6860,Piplod,20,0,,,
6861,,20,0,,,
6862,Vyara,20,0,,,
6863,Devgadh Baria,20,0,,,
6864,,20,0,,,
6865,Limkheda,20,0,,,
6866,Naraingarh,20,0,,,
6867,Charkhi Dadri,20,0,,,
6868,Kekri,20,0,,,
6869,Dhariawad,20,0,,,
6870,Barara,20,0,,,
6871,,20,0,,,
6872,Vansada,20,0,,,
6873,,160,0,,,
6874,Mahendragarh,20,0,,,
6875,Bagru,80,0,,,
6876,Bratsk,20,0,,,
6877,Nimbahera,40,0,,,
6878,Pindarma,20,0,,,
6879,Bagidora,20,0,,,
6880,,20,0,,,
6881,Jahlod,20,0,,,
6882,Narnaul,20,0,,,
6883,Chomu,20,0,,,
6884,Ukai,20,0,,,
6885,Malpura,20,0,,,
6886,Songadh,20,0,,,
6887,Limdi,20,0,,,
6888,Uran,20,0,,,
6889,Kudus,20,0,,,
6890,Alibag,20,0,,,
6891,Rohtak,20,0,,,
6892,Jawhar,20,0,,,
6893,Jaipur,20,0,,,
6894,Chokla,20,0,,,
6895,Dhanpur,20,0,,,
6896,Waghai,20,0,,,
6897,Gohana,20,0,,,
6898,Banswara,20,0,,,
6899,Chhota Udaipur,20,0,,,
6900,Karnal,20,0,,,
6901,Sithana,40,0,,,
6902,Dadahu,20,0,,,
6903,Bilaspur,20,0,,,
6904,Shahpur,20,0,,,
6905,Pipalkhunt,20,0,,,
6906,Dahod,20,0,,,
6907,Yamunanagar,20,0,,,
6908,Manoharpur,20,0,,,
6909,Gavali,20,0,,,
6910,Kansli,20,0,,,
6911,Jahazpur,20,0,,,
6912,Panipat,20,0,,,
6913,Neemuch,40,0,,,
6914,Vadkhal,20,0,,,
6915,Amer,20,0,,,
6916,Kawant,20,0,,,
6917,Kotputli,20,0,,,
6918,Deoli,20,0,,,
6919,Navapur,20,0,,,
6920,,20,0,,,
6921,Kushalgarh,20,0,,,
6922,Peint,20,0,,,
6923,Behror,40,0,,,
6924,Pen,20,0,,,
6925,Sumeli,20,0,,,
6926,Padi Meena,20,0,,,
6927,Pratapgarh,20,0,,,
6928,Ahwa,20,0,,,
6929,Shahapur,20,0,,,
6930,Gorbada,20,0,,,
6931,Khapar,20,0,,,
6932,Surgana,20,0,,,
6933,Jhajjar,20,0,,,
6934,Neemrana,40,0,,,
6935,,20,0,,,
6936,Gangoh,20,0,,,
6937,Bhabra,20,0,,,
6938,Trimbak,20,0,,,
6939,Paonta Sahib,160,0,,,
6940,Roha,20,0,,,
6941,Neral,20,0,,,
6942,,20,0,,,
6943,Bansur,20,0,,,
6944,,20,0,,,
6945,,20,0,,,
6946,Murbad,20,0,,,
6947,,20,0,,,
6948,Rewari,40,0,,,
6949,Bassi,20,0,,,
6950,Chaksu,20,0,,,
6951,Thandla,20,0,,,
6952,Meghnagar,20,0,,,
6953,Igatpuri,20,0,,,
6954,Karjat,20,0,,,
6955,Delhi [New Delhi],20,0,,,
6956,Bawal,80,0,,,
6957,Alirajpur,20,0,,,
6958,Tonk,20,0,,,
6959,Kairana,20,0,,,
6960,Manasa,20,0,,,
6961,Dhadgaon,20,0,,,
6962,Khopoli,20,0,,,
6963,Thanagazi,20,0,,,
6964,Salhapur,20,0,,,
6965,Saharanpur,20,0,,,
6966,,20,0,,,
6967,Ghoti,20,0,,,
6968,Dakpathar,80,0,,,
6969,Niwai,20,0,,,
6970,Nashik,20,0,,,
6971,Mandsaur,40,0,,,
6972,Jhabua,20,0,,,
6973,Wadiwarhe,20,0,,,
6974,Shamli,20,0,,,
6975,Lonavala,80,0,,,
6976,Kandhla,20,0,,,
6977,Mangaon,20,0,,,
6978,Bhiwadi,20,0,,,
6979,Thana Bhawan,20,0,,,
6980,Bundi,20,0,,,
6981,Dapoli,20,0,,,
6982,Bilaspur Khurd,20,0,,,
6983,Jobat,20,0,,,
6984,Changji/Sanji,20,0,,,
6985,Sela Kui,40,0,,,
6986,Khairthal,20,0,,,
6987,Sailana,20,0,,,
6988,Veldur,20,0,,,
6989,Khushkhera,20,0,,,
6990,Nandurbar,20,0,,,
6991,Pimpalner,20,0,,,
6992,Baraut,20,0,,,
6993,Baghpat,20,0,,,
6994,Petlawad,20,0,,,
6995,Alwar,20,0,,,
6996,Dausa,20,0,,,
6997,Nainwa,20,0,,,
6998,Kalwan,20,0,,,
6999,Ojhar,20,0,,,
7000,Keriya,20,0,,,
7001,Chutmalpur,40,0,,,
7002,Kishangarh,20,0,,,
7003,Baghpat,20,0,,,
7004,Rawatbhata,80,0,,,
7005,Pimpalgaon Basvant,20,0,,,
7006,Jaora,80,0,,,
7007,,20,0,,,
7008,Bhagw?npur,20,0,,,
7009,Mahad,40,0,,,
7010,Wujiaqu,20,0,,,
7011,Ratlam,20,0,,,
7012,Budhana,20,0,,,
7013,,20,0,,,
7014,??,20,0,,,
7015,Deoband,20,0,,,
7016,Dehradun,20,0,,,
7017,Shahada,20,0,,,
7018,Talegaon,40,0,,,
7019,Nangalwadi Phata,20,0,,,
7020,,20,0,,,
7021,Sinnar,20,0,,,
7022,Rajgarh,20,0,,,
7023,Sakri,20,0,,,
7024,Satana,20,0,,,
7025,Khed,20,0,,,
7026,Lalsot,20,0,,,
7027,Sohna,20,0,,,
7028,Kota,20,0,,,
7029,Kukshi,20,0,,,
7030,Muzaffarnagar,20,0,,,
7031,Bandikui,20,0,,,
7032,Sikandra,20,0,,,
7033,Roorkee,20,0,,,
7034,Ramgarh,20,0,,,
7035,Khetia,20,0,,,
7036,Niphad,20,0,,,
7037,Ratnagiri,40,0,,,
7038,Sardarpur,20,0,,,
7039,,40,0,,,
7040,Junnar,20,0,,,
7041,Pune,20,0,,,
7042,Ferozepur Jhirka,20,0,,,
7043,Akole,20,0,,,
7044,Lote,20,0,,,
7045,örÅmqi,20,0,,,
7046,,20,0,,,
7047,Chandvad,20,0,,,
7048,Sardhana,20,0,,,
7049,,20,0,,,
7050,Dondaicha,20,0,,,
7051,Chiplun,20,0,,,
7052,Pansemal,20,0,,,
7053,Lasalgaon,20,0,,,
7054,Uttarkashi,40,0,,,
7055,Haridwar,20,0,,,
7056,Khatauli,20,0,,,
7057,Lachhmangarh,20,0,,,
7058,Narayangaon,20,0,,,
7059,Manchar,20,0,,,
7060,Lakheri,40,0,,,
7061,Meerut,20,0,,,
7062,Sakrai,20,0,,,
7063,Modinagar,20,0,,,
7064,Prithla,20,0,,,
7065,Bamanwas,20,0,,,
7066,Sawai Madhopur,20,0,,,
7067,Daurala,20,0,,,
7068,Gandhwani,20,0,,,
7069,Barwani,20,0,,,
7070,Laksar,20,0,,,
7071,Mandawar,20,0,,,
7072,Pahari,20,0,,,
7073,Govindgarh,20,0,,,
7074,Nagda,20,0,,,
7075,Sangamner,20,0,,,
7076,Morana,20,0,,,
7077,Palwal,20,0,,,
7078,Suwasra,20,0,,,
7079,Gangdhar,20,0,,,
7080,Dadri,40,0,,,
7081,Rishikesh,20,0,,,
7082,Punhana,20,0,,,
7083,Sikari,20,0,,,
7084,Malegaon,20,0,,,
7085,Greater Noida,160,0,,,
7086,Fukang,20,0,,,
7087,Todabhim,20,0,,,
7088,Bhawani Mandi,80,0,,,
7089,Manmad,20,0,,,
7090,Bhor,20,0,,,
7091,Devrukh,20,0,,,
7092,Manawar,20,0,,,
7093,New Tehri,20,0,,,
7094,Muthiyani,80,0,,,
7095,Aurangabad,20,0,,,
7096,Lanja,20,0,,,
7097,Suket,20,0,,,
7098,Anjad,20,0,,,
7099,Mahwa,20,0,,,
7100,Nival,20,0,,,
7101,Miranpur,20,0,,,
7102,Nagar,20,0,,,
7103,Gangapur,20,0,,,
7104,Kherli,20,0,,,
7105,Shirpur,20,0,,,
7106,Yeola,20,0,,,
7107,Shikrapur,20,0,,,
7108,Hapur,20,0,,,
7109,Dhule,20,0,,,
7110,Mawana,20,0,,,
7111,Hodal,20,0,,,
7112,Itawa,20,0,,,
7113,Dhar,80,0,,,
7114,Saswad,20,0,,,
7115,Sikandarabad,20,0,,,
7116,Kaman,20,0,,,
7117,Pipaliya,20,0,,,
7118,Kopargaon,40,0,,,
7119,Mehidpur,20,0,,,
7120,,20,0,,,
7121,Shirdi,20,0,,,
7122,Bijnor,20,0,,,
7123,Sri Mahaveer Ji,20,0,,,
7124,Sapotra,20,0,,,
7125,Tianshan,40,0,,,
7126,Kiratpur,20,0,,,
7127,Jewar,20,0,,,
7128,Nandgaon,20,0,,,
7129,Loni,40,0,,,
7130,Ghansali,20,0,,,
7131,Sendhwa,20,0,,,
7132,Gulavthi,20,0,,,
7133,Kosi Kalan,20,0,,,
7134,Mau,20,0,,,
7135,Najibabad,20,0,,,
7136,Nadbai,20,0,,,
7137,Jhalawar,20,0,,,
7138,Karegaon,40,0,,,
7139,Satara,40,0,,,
7140,Deeg,20,0,,,
7141,Hindaun,20,0,,,
7142,Jejuri,20,0,,,
7143,Jhalrapatan,40,0,,,
7144,Kali Devi,20,0,,,
7145,Bulandshahr,20,0,,,
7146,Chhata,20,0,,,
7147,Kankavali,20,0,,,
7148,Singhawali,20,0,,,
7149,Kudal,20,0,,,
7150,Karauli,20,0,,,
7151,Sheopur,20,0,,,
7152,,40,0,,,
7153,Shrirampur,20,0,,,
7154,Yanqi,20,0,,,
7155,Kotdwar,40,0,,,
7156,Govardhan,20,0,,,
7157,Kumher,20,0,,,
7158,Ujjain,20,0,,,
7159,Amalner,20,0,,,
7160,Vaijapur,20,0,,,
7161,Baran,20,0,,,
7162,Srinagar,20,0,,,
7163,Khurja,20,0,,,
7164,Baroda,20,0,,,
7165,,20,0,,,
7166,Chandpur,20,0,,,
7167,Garhmuktesar,20,0,,,
7168,Balwadi,20,0,,,
7169,Agar,20,0,,,
7170,Nagina,20,0,,,
7171,Bayana,20,0,,,
7172,Supe,20,0,,,
7173,Pauri,20,0,,,
7174,Nahtaur,20,0,,,
7175,Rahuri,20,0,,,
7176,Siyana,20,0,,,
7177,Pithampur,40,0,,,
7178,Parola,20,0,,,
7179,Chalisgaon,20,0,,,
7180,Dhanaura,20,0,,,
7181,,20,0,,,
7182,Uchain,20,0,,,
7183,Vrindavan,20,0,,,
7184,Bharatpur,20,0,,,
7185,Sawantwadi,20,0,,,
7186,Gajraula,20,0,,,
7187,Mathura,20,0,,,
7188,Karad,40,0,,,
7189,Khair,20,0,,,
7190,Indore,20,0,,,
7191,Maheshwar,20,0,,,
7192,Panaji,20,0,,,
7193,Chopda,20,0,,,
7194,Noorpur,20,0,,,
7195,Shikarpur,20,0,,,
7196,Mant,20,0,,,
7197,Ahmadnagar,20,0,,,
7198,Dhampur,20,0,,,
7199,,20,0,,,
7200,Jahangirabad,20,0,,,
7201,Gabhana,20,0,,,
7202,Vasco da Gama,80,0,,,
7203,Phaltan,20,0,,,
7204,Hasanpur,20,0,,,
7205,,20,0,,,
7206,Gonda,20,0,,,
7207,Gokul,20,0,,,
7208,Sherkot,20,0,,,
7209,Daund,80,0,,,
7210,Pahasu,20,0,,,
7211,Khargone,80,0,,,
7212,Bhadgaon,40,0,,,
7213,Islampur,20,0,,,
7214,Kodoli,20,0,,,
7215,Jirapur,20,0,,,
7216,Kannad,20,0,,,
7217,Bhagwanpur,20,0,,,
7218,Kolhapur,20,0,,,
7219,Seohara,20,0,,,
7220,Dewas,40,0,,,
7221,Amroha,20,0,,,
7222,Rupbas,20,0,,,
7223,Aklera,20,0,,,
7224,Baramati,20,0,,,
7225,Mudhaltitta,20,0,,,
7226,Shrigonda,20,0,,,
7227,Aligarh,20,0,,,
7228,,20,0,,,
7229,Joya,20,0,,,
7230,Iglas,20,0,,,
7231,Fatehpur Sikri,20,0,,,
7232,Baseri,20,0,,,
7233,Margao,20,0,,,
7234,Sahaspur,20,0,,,
7235,Anupshahr,20,0,,,
7236,Pachora,40,0,,,
7237,,40,0,,,
7238,,20,0,,,
7239,,20,0,,,
7240,Chhipabarod,20,0,,,
7241,Shajapur,20,0,,,
7242,Kanth,20,0,,,
7243,Dibai,20,0,,,
7244,,20,0,,,
7245,Gokul Shirgaon,80,0,,,
7246,Ponda,40,0,,,
7247,Sabalgarh,20,0,,,
7248,Jalgaon,20,0,,,
7249,Chamoli Gopeshwar,20,0,,,
7250,Kiraoli,20,0,,,
7251,Moradabad,20,0,,,
7252,Runkata,20,0,,,
7253,Kagal,20,0,,,
7254,Hathras,20,0,,,
7255,Bari,20,0,,,
7256,Bijeypur,20,0,,,
7257,Ranjangoan,40,0,,,
7258,,20,0,,,
7259,Jaspur,20,0,,,
7260,Chhabra,20,0,,,
7261,Vita,40,0,,,
7262,Atrauli,20,0,,,
7263,Sadabad,20,0,,,
7264,Agra,20,0,,,
7265,Sarangpur,20,0,,,
7266,Aurangabad,20,0,,,
7267,Sambhal,20,0,,,
7268,Babrala,20,0,,,
7269,Jairampur,20,0,,,
7270,Kheragarh,20,0,,,
7271,Barwaha,40,0,,,
7272,Ichalkaranji,20,0,,,
7273,Nippani,20,0,,,
7274,Gadahinglaj,20,0,,,
7275,Thakurdwara,20,0,,,
7276,Hathras,20,0,,,
7277,Yawal,20,0,,,
7278,Chitegaon,20,0,,,
7279,Ratanpur,20,0,,,
7280,Kailaras,20,0,,,
7281,Sanawad,20,0,,,
7282,,20,0,,,
7283,Sonkach,20,0,,,
7284,Bhikangaon,20,0,,,
7285,Manoharthana,20,0,,,
7286,Rajgarh,20,0,,,
7287,Kada,20,0,,,
7288,Sangli,20,0,,,
7289,Shevgaon,20,0,,,
7290,Pathardi,20,0,,,
7291,Tasgaon,20,0,,,
7292,Jaysingpur,20,0,,,
7293,,20,0,,,
7294,Karjat,20,0,,,
7295,Karwar,80,0,,,
7296,Pohari,20,0,,,
7297,Chharra,20,0,,,
7298,Dhaulpur,20,0,,,
7299,Bhusawal,20,0,,,
7300,,20,0,,,
7301,Bahjoi,20,0,,,
7302,Motipura Chauki,20,0,,,
7303,,20,0,,,
7304,Sankeshwara,20,0,,,
7305,R?mnagar,20,0,,,
7306,Kundarkhi,20,0,,,
7307,Pachore,20,0,,,
7308,Ashti,20,0,,,
7309,Tanda,20,0,,,
7310,Bilari,20,0,,,
7311,Jamner,20,0,,,
7312,dehgaon,20,0,,,
7313,Sikandra Rao,20,0,,,
7314,Chikkodi,40,0,,,
7315,Paithan,20,0,,,
7316,Joura,20,0,,,
7317,,20,0,,,
7318,Jalesar,20,0,,,
7319,Etmadpur,20,0,,,
7320,Sillod,20,0,,,
7321,Indapur,20,0,,,
7322,Belagavi,20,0,,,
7323,Chandausi,20,0,,,
7324,Shamsabad,20,0,,,
7325,Kumbhraj,20,0,,,
7326,,20,0,,,
7327,Suar,20,0,,,
7328,Islamnagar,20,0,,,
7329,Biaora,20,0,,,
7330,Akluj,20,0,,,
7331,Hukkeri,20,0,,,
7332,Bajpur,20,0,,,
7333,Shujalpur,20,0,,,
7334,,20,0,,,
7335,,20,0,,,
7336,Chachaura,20,0,,,
7337,Morena,20,0,,,
7338,Raver,20,0,,,
7339,Khanapur,20,0,,,
7340,Karmala,20,0,,,
7341,Rampur,20,0,,,
7342,Jamkhed,20,0,,,
7343,Kavathe Mahankal,20,0,,,
7344,,20,0,,,
7345,Rajakhera,20,0,,,
7346,Bhokardan,40,0,,,
7347,Kusnal,20,0,,,
7348,Guna,20,0,,,
7349,Raibag,20,0,,,
7350,Sahaswan,40,0,,,
7351,,20,0,,,
7352,Khandwa,20,0,,,
7353,Maktainagar,20,0,,,
7354,Kasganj,20,0,,,
7355,Firozabad,20,0,,,
7356,Fatehabad,20,0,,,
7357,Ashta,20,0,,,
7358,Chankot,20,0,,,
7359,,20,0,,,
7360,Surajpur,20,0,,,
7361,Sahabad,20,0,,,
7362,Shivpuri,20,0,,,
7363,,20,0,,,
7364,Bamaur,40,0,,,
7365,Burhanpur,20,0,,,
7366,Kumta,20,0,,,
7367,Kolaras,20,0,,,
7368,Qitai,20,0,,,
7369,Bisauli,20,0,,,
7370,Soron,20,0,,,
7371,Ambah,20,0,,,
7372,Gokak,20,0,,,
7373,Dandeli,20,0,,,
7374,Bilaspur,20,0,,,
7375,,20,0,,,
7376,Etah,20,0,,,
7377,Badarwas,20,0,,,
7378,Honnavar,40,0,,,
7379,Dabrai,20,0,,,
7380,Narsinghgarh,20,0,,,
7381,,20,0,,,
7382,Pinahat,20,0,,,
7383,Milak,20,0,,,
7384,Jalna,20,0,,,
7385,Sangole,20,0,,,
7386,Almora,20,0,,,
7387,Gwalior,20,0,,,
7388,Maksudangarh,20,0,,,
7389,Ambad,20,0,,,
7390,B?geshwar,20,0,,,
7391,Haldwani,20,0,,,
7392,Rudrapur,20,0,,,
7393,Malkapur,20,0,,,
7394,Aron,20,0,,,
7395,,20,0,,,
7396,Narwar,20,0,,,
7397,Nepanagar,20,0,,,
7398,Paranda,20,0,,,
7399,Athani,20,0,,,
7400,Kurduvadi,40,0,,,
7401,Pandharpur,20,0,,,
7402,Bailahongala,20,0,,,
7403,Wazirganj,20,0,,,
7404,Porsa,20,0,,,
7405,Georai,20,0,,,
7406,Shikohabad,20,0,,,
7407,,20,0,,,
7408,Yellapur,40,0,,,
7409,Bhatkal,40,0,,,
7410,Ujhani,20,0,,,
7411,Jasrana,20,0,,,
7412,Malanpur,20,0,,,
7413,L?lkua,20,0,,,
7414,Buldhana,20,0,,,
7415,Jath,20,0,,,
7416,Sehore,20,0,,,
7417,Beed,20,0,,,
7418,Aonla,20,0,,,
7419,Leteri,20,0,,,
7420,Sidhpura,20,0,,,
7421,Rabakavi Banahatti,40,0,,,
7422,Ganj Dundwara,20,0,,,
7423,Bhitarwar,20,0,,,
7424,Kichha,20,0,,,
7425,,20,0,,,
7426,Bah,20,0,,,
7427,Mammigatti,20,0,,,
7428,Sirsaganj,20,0,,,
7429,Baheri,20,0,,,
7430,Budaun,20,0,,,
7431,Gormi,20,0,,,
7432,Gohad,20,0,,,
7433,Paul Pothen Nagar,20,0,,,
7434,Chikhli,20,0,,,
7435,Mangalwedha,40,0,,,
7436,Bareilly,20,0,,,
7437,Uppunda,20,0,,,
7438,,20,0,,,
7439,Dharwad,20,0,,,
7440,Ashoknagar,20,0,,,
7441,Barshi,20,0,,,
7442,,20,0,,,
7443,,20,0,,,
7444,Yadawada,20,0,,,
7445,Sirsi,20,0,,,
7446,,20,0,,,
7447,Nandura,20,0,,,
7448,Bhamora,20,0,,,
7449,Jalgaon Jamod,40,0,,,
7450,Jamakhandi,80,0,,,
7451,Karera,20,0,,,
7452,Berasia,20,0,,,
7453,Saundatti,20,0,,,
7454,Kalaghatagi,20,0,,,
7455,Jaithra,20,0,,,
7456,Kakrala,20,0,,,
7457,,20,0,,,
7458,Dabra,20,0,,,
7459,Bhopal,20,0,,,
7460,Kundapura,160,0,,,
7461,Mahgawan,20,0,,,
7462,Sitarganj,20,0,,,
7463,Mudhol,80,0,,,
7464,MalÇ,20,0,,,
7465,Turpan,20,0,,,
7466,,20,0,,,
7467,Sironj,20,0,,,
7468,Paratas,20,0,,,
7469,Khamgaon,20,0,,,
7470,Hebballi,20,0,,,
7471,Hubballi,160,0,,,
7472,Sainthal,20,0,,,
7473,Mainpuri,20,0,,,
7474,Udupi,80,0,,,
7475,Harda,40,0,,,
7476,Nawabganj,20,0,,,
7477,Karhal,20,0,,,
7478,Dataganj,20,0,,,
7479,Aliganj,20,0,,,
7480,Jaswantnagar,20,0,,,
7481,Pichor,20,0,,,
7482,Khaniadhana,20,0,,,
7483,Bhind,20,0,,,
7484,Dharni,20,0,,,
7485,Saifai,20,0,,,
7486,Faridpur,20,0,,,
7487,Datia,20,0,,,
7488,Shegaon,40,0,,,
7489,Majalgaon,20,0,,,
7490,Pithoragarh,20,0,,,
7491,Etawah,20,0,,,
7492,Indergarh,20,0,,,
7493,Dharur,20,0,,,
7494,Hanagal,20,0,,,
7495,Sagara,20,0,,,
7496,Mangaluru,80,0,,,
7497,Pilibhit,20,0,,,
7498,Bhongaon,20,0,,,
7499,Mandideep,20,0,,,
7500,Mantha,20,0,,,
7501,Khat?ma,20,0,,,
7502,Chanderi,20,0,,,
7503,Nargund,20,0,,,
7504,Shiggaon,20,0,,,
7505,Soraba,20,0,,,
7506,Kaimganj,20,0,,,
7507,Mehkar,40,0,,,
7508,Osmanabad,40,0,,,
7509,Solapur,20,0,,,
7510,Vijayapura,20,0,,,
7511,Rafiabad Kalan,20,0,,,
7512,Balapur,20,0,,,
7513,Amilia Taluka,20,0,,,
7514,Seondha,20,0,,,
7515,Fatehganj Purvi,20,0,,,
7516,Mungaoli,20,0,,,
7517,Sailu,20,0,,,
7518,Jhansi,20,0,,,
7519,,20,0,,,
7520,Shamshabad,20,0,,,
7521,Bewar,20,0,,,
7522,Basoda,20,0,,,
7523,Vidisha,20,0,,,
7524,Manjeshwar,20,0,,,
7525,Miranpur Katra,20,0,,,
7526,Tuljapur,20,0,,,
7527,Bisalpur,20,0,,,
7528,Kurwai,20,0,,,
7529,,20,0,,,
7530,Bantwal Cross Road,20,0,,,
7531,Talbehat,20,0,,,
7532,Raisen,20,0,,,
7533,Seoni Malwa,20,0,,,
7534,Bagalkot,20,0,,,
7535,Siralkoppa,20,0,,,
7536,Akot,20,0,,,
7537,Bhander,20,0,,,
7538,Bakewar,20,0,,,
7539,Lahar,20,0,,,
7540,Tilhar,20,0,,,
7541,Bharthana,20,0,,,
7542,Ambajogai,40,0,,,
7543,Lakshmeshvara,20,0,,,
7544,Haveri,20,0,,,
7545,Baragaon,20,0,,,
7546,Indi,20,0,,,
7547,Akola,20,0,,,
7548,Neeleshwaram,20,0,,,
7549,Jalalabad,20,0,,,
7550,Bina Etawa,20,0,,,
7551,Lalitpur,20,0,,,
7552,Tirthahalli,20,0,,,
7553,Nigohi,20,0,,,
7554,Risod,20,0,,,
7555,Hirekerura,20,0,,,
7556,Jintur,20,0,,,
7557,,20,0,,,
7558,Farrukhabad,20,0,,,
7559,Hoshangabad,40,0,,,
7560,Parli,20,0,,,
7561,Gadag,20,0,,,
7562,Chhibramau,20,0,,,
7563,Chirgaon,20,0,,,
7564,,20,0,,,
7565,Puranpur,20,0,,,
7566,Shahjahanpur,20,0,,,
7567,Allahganj,20,0,,,
7568,Rampura,20,0,,,
7569,Saurikh,20,0,,,
7570,Akkalkot,40,0,,,
7571,Itarsi,40,0,,,
7572,Sarai Ajitmal,40,0,,,
7573,Madhogarh,20,0,,,
7574,Moth,40,0,,,
7575,Niwari,20,0,,,
7576,Pirthipur,20,0,,,
7577,Puttur,20,0,,,
7578,Kamalganj,20,0,,,
7579,Anjangaon,40,0,,,
7580,,20,0,,,
7581,Khurai,20,0,,,
7582,Achhalda,20,0,,,
7583,Koppa,40,0,,,
7584,Belthangadi,40,0,,,
7585,Banda,20,0,,,
7586,Parbhani,20,0,,,
7587,Payyanur,20,0,,,
7588,Latur,20,0,,,
7589,Konch,20,0,,,
7590,Bidhuna,20,0,,,
7591,Ausa,20,0,,,
7592,Ranebennur,20,0,,,
7593,,20,0,,,
7594,,20,0,,,
7595,Pawayan,20,0,,,
